epoch,module,reward,obstacles,time
119,Finish + Obstacle,79.00000000,0,84
120,Finish,79.00000000,2,94
120,Obstacle,-50.00000000,5,999
120,Finish + Obstacle,69.00000000,1,85
121,Finish,79.00000000,0,89
121,Obstacle,0.00000000,0,999
121,Finish + Obstacle,59.00000000,2,83
122,Finish,79.00000000,0,90
122,Obstacle,-40.00000000,4,999
122,Finish + Obstacle,69.00000000,1,88
123,Finish,79.00000000,0,90
123,Obstacle,-40.00000000,4,999
123,Finish + Obstacle,69.00000000,1,83
124,Finish,79.00000000,1,85
124,Obstacle,-20.00000000,2,999
124,Finish + Obstacle,69.00000000,1,89
125,Finish,79.00000000,0,86
125,Obstacle,0.00000000,0,999
125,Finish + Obstacle,49.00000000,3,92
126,Finish,79.00000000,3,92
126,Obstacle,-20.00000000,2,999
126,Finish + Obstacle,59.00000000,2,85
127,Finish,79.00000000,1,83
127,Obstacle,0.00000000,0,999
127,Finish + Obstacle,69.00000000,1,97
128,Finish,79.00000000,0,83
128,Obstacle,-20.00000000,2,999
128,Finish + Obstacle,59.00000000,2,84
129,Finish,79.00000000,3,89
129,Obstacle,-30.00000000,3,999
129,Finish + Obstacle,59.00000000,2,82
130,Finish,79.00000000,1,88
130,Obstacle,0.00000000,0,999
130,Finish + Obstacle,79.00000000,0,90
131,Finish,79.00000000,0,86
131,Obstacle,-50.00000000,5,999
131,Finish + Obstacle,69.00000000,1,88
132,Finish,79.00000000,0,84
132,Obstacle,0.00000000,0,999
132,Finish + Obstacle,69.00000000,1,85
133,Finish,79.00000000,1,82
133,Obstacle,-30.00000000,3,999
133,Finish + Obstacle,69.00000000,1,86
134,Finish,79.00000000,1,83
134,Obstacle,-50.00000000,5,999
134,Finish + Obstacle,69.00000000,1,90
135,Finish,79.00000000,4,85
135,Obstacle,-20.00000000,2,999
135,Finish + Obstacle,69.00000000,1,82
136,Finish,79.00000000,2,88
136,Obstacle,0.00000000,0,999
136,Finish + Obstacle,59.00000000,2,93
137,Finish,79.00000000,1,88
137,Obstacle,0.00000000,0,999
137,Finish + Obstacle,79.00000000,0,86
138,Finish,79.00000000,1,90
138,Obstacle,0.00000000,0,999
138,Finish + Obstacle,69.00000000,1,81
139,Finish,79.00000000,1,86
139,Obstacle,0.00000000,0,999
139,Finish + Obstacle,79.00000000,0,87
140,Finish,79.00000000,3,82
140,Obstacle,-70.00000000,7,999
140,Finish + Obstacle,69.00000000,1,87
141,Finish,79.00000000,1,86
141,Obstacle,-20.00000000,2,999
141,Finish + Obstacle,79.00000000,0,84
142,Finish,79.00000000,4,87
142,Obstacle,0.00000000,0,999
142,Finish + Obstacle,69.00000000,1,87
143,Finish,79.00000000,2,84
143,Obstacle,-30.00000000,3,999
143,Finish + Obstacle,79.00000000,0,86
144,Finish,79.00000000,2,91
144,Obstacle,-20.00000000,2,999
144,Finish + Obstacle,69.00000000,1,90
145,Finish,79.00000000,1,89
145,Obstacle,0.00000000,0,999
145,Finish + Obstacle,39.00000000,4,93
146,Finish,79.00000000,3,82
146,Obstacle,-110.00000000,11,999
146,Finish + Obstacle,59.00000000,2,101
147,Finish,79.00000000,1,88
147,Obstacle,-140.00000000,14,999
147,Finish + Obstacle,69.00000000,1,87
148,Finish,79.00000000,1,89
148,Obstacle,-30.00000000,3,999
148,Finish + Obstacle,49.00000000,3,90
149,Finish,79.00000000,3,87
149,Obstacle,0.00000000,0,999
149,Finish + Obstacle,69.00000000,1,85
150,Finish,79.00000000,4,93
150,Obstacle,0.00000000,0,999
150,Finish + Obstacle,39.00000000,4,86
151,Finish,79.00000000,0,85
151,Obstacle,-40.00000000,4,999
151,Finish + Obstacle,79.00000000,0,87
152,Finish,79.00000000,0,87
152,Obstacle,0.00000000,0,999
152,Finish + Obstacle,79.00000000,0,91
153,Finish,79.00000000,4,90
153,Obstacle,0.00000000,0,999
153,Finish + Obstacle,69.00000000,1,87
154,Finish,79.00000000,2,84
154,Obstacle,-20.00000000,2,999
154,Finish + Obstacle,79.00000000,0,84
155,Finish,79.00000000,4,91
155,Obstacle,0.00000000,0,999
155,Finish + Obstacle,79.00000000,0,99
156,Finish,79.00000000,2,93
156,Obstacle,-30.00000000,3,999
156,Finish + Obstacle,59.00000000,2,87
157,Finish,79.00000000,1,88
157,Obstacle,-80.00000000,8,999
157,Finish + Obstacle,59.00000000,2,90
158,Finish,79.00000000,0,89
158,Obstacle,-210.00000000,21,999
158,Finish + Obstacle,69.00000000,1,89
159,Finish,79.00000000,1,99
159,Obstacle,-10.00000000,1,999
159,Finish + Obstacle,69.00000000,1,85
160,Finish,79.00000000,0,90
160,Obstacle,-40.00000000,4,999
160,Finish + Obstacle,79.00000000,0,84
161,Finish,79.00000000,2,89
161,Obstacle,-200.00000000,20,999
161,Finish + Obstacle,59.00000000,2,90
162,Finish,79.00000000,3,86
162,Obstacle,-220.00000000,22,999
162,Finish + Obstacle,49.00000000,3,85
163,Finish,79.00000000,0,88
163,Obstacle,0.00000000,0,999
163,Finish + Obstacle,69.00000000,1,96
164,Finish,79.00000000,2,91
164,Obstacle,0.00000000,0,999
164,Finish + Obstacle,79.00000000,0,89
165,Finish,79.00000000,1,85
165,Obstacle,0.00000000,0,999
165,Finish + Obstacle,79.00000000,0,88
166,Finish,79.00000000,1,82
166,Obstacle,0.00000000,0,999
166,Finish + Obstacle,49.00000000,3,89
167,Finish,79.00000000,1,88
167,Obstacle,-110.00000000,11,999
167,Finish + Obstacle,69.00000000,1,87
168,Finish,79.00000000,1,91
168,Obstacle,-40.00000000,4,999
168,Finish + Obstacle,39.00000000,4,89
169,Finish,79.00000000,4,91
169,Obstacle,-130.00000000,13,999
169,Finish + Obstacle,79.00000000,0,92
170,Finish,79.00000000,0,89
170,Obstacle,0.00000000,0,999
170,Finish + Obstacle,69.00000000,1,83
171,Finish,79.00000000,3,85
171,Obstacle,0.00000000,0,999
171,Finish + Obstacle,69.00000000,1,84
172,Finish,79.00000000,2,84
172,Obstacle,-30.00000000,3,999
172,Finish + Obstacle,59.00000000,2,85
173,Finish,79.00000000,0,83
173,Obstacle,0.00000000,0,999
173,Finish + Obstacle,49.00000000,3,83
174,Finish,79.00000000,0,90
174,Obstacle,-110.00000000,11,999
174,Finish + Obstacle,39.00000000,4,84
175,Finish,79.00000000,1,85
175,Obstacle,0.00000000,0,999
175,Finish + Obstacle,69.00000000,1,90
176,Finish,79.00000000,2,89
176,Obstacle,-60.00000000,6,999
176,Finish + Obstacle,49.00000000,3,85
177,Finish,79.00000000,4,92
177,Obstacle,-60.00000000,6,999
177,Finish + Obstacle,79.00000000,0,90
178,Finish,79.00000000,3,81
178,Obstacle,-50.00000000,5,999
178,Finish + Obstacle,69.00000000,1,84
179,Finish,79.00000000,0,86
179,Obstacle,-100.00000000,10,999
179,Finish + Obstacle,69.00000000,1,84
180,Finish,79.00000000,0,95
180,Obstacle,0.00000000,0,999
180,Finish + Obstacle,69.00000000,1,89
181,Finish,79.00000000,1,85
181,Obstacle,-50.00000000,5,999
181,Finish + Obstacle,69.00000000,1,85
182,Finish,79.00000000,5,103
182,Obstacle,-100.00000000,10,999
182,Finish + Obstacle,59.00000000,2,87
183,Finish,79.00000000,0,89
183,Obstacle,-30.00000000,3,999
183,Finish + Obstacle,79.00000000,0,82
184,Finish,79.00000000,3,87
184,Obstacle,-10.00000000,1,999
184,Finish + Obstacle,69.00000000,1,93
185,Finish,79.00000000,2,87
185,Obstacle,-120.00000000,12,999
185,Finish + Obstacle,79.00000000,0,85
186,Finish,79.00000000,1,90
186,Obstacle,0.00000000,0,999
186,Finish + Obstacle,79.00000000,0,94
187,Finish,79.00000000,1,81
187,Obstacle,-10.00000000,1,999
187,Finish + Obstacle,79.00000000,0,90
188,Finish,79.00000000,3,88
188,Obstacle,-10.00000000,1,999
188,Finish + Obstacle,69.00000000,1,90
189,Finish,79.00000000,0,89
189,Obstacle,-30.00000000,3,999
