obstacle	finish	combined
-0.04600460	0.96078431	-0.40384615
-0.04200420	1.00000000	-1.04081633
-0.26802680	1.00000000	-0.22448980
-0.22602260	1.00000000	-1.85714286
-0.12201220	0.98000000	-1.02000000
-0.19901990	1.00000000	0.59183673
-0.02800280	1.00000000	-0.63265306
-0.04100410	0.96078431	-0.83673469
-0.04400440	1.00000000	-0.83673469
-0.03900390	1.00000000	-0.83673469
-0.09200920	1.00000000	-0.63265306
-0.05200520	1.00000000	-0.62000000
-0.03000300	0.98000000	-1.04081633
-0.04700470	0.98000000	-0.80392157
-0.33303330	1.00000000	-0.22448980
-0.11501150	1.00000000	-0.02040816
-0.01100110	1.00000000	-0.63265306
-0.02100210	0.96078431	-0.42857143
-0.00500050	0.98000000	-1.17307692
-0.23902390	0.96078431	-1.24489796
-0.23402340	1.00000000	-0.83673469
-0.22902290	1.00000000	-0.60784314
-0.15401540	1.00000000	-0.62000000
-0.10101010	1.00000000	-1.04081633
-0.14301430	1.00000000	-1.39215686
-0.04300430	1.00000000	-0.62000000
0.00000000	1.00000000	-1.42000000
-0.02300230	1.00000000	-1.04081633
