obstacle	finish	combined
-0.00700070	1.00000000	-1.62000000
-0.02900290	0.98000000	-0.82000000
-0.03000300	0.98000000	-1.65306122
-0.02300230	0.96078431	-1.19607843
-0.03300330	0.98000000	-1.02000000
-0.02000200	1.00000000	-2.87755102
-0.02400240	0.96078431	-1.04081633
-0.03500350	1.00000000	-0.42000000
-0.53905391	1.00000000	-0.63265306
-0.04100410	1.00000000	-0.42000000
-0.04800480	1.00000000	0.38775510
-0.18201820	0.98000000	-0.42857143
-0.17501750	1.00000000	-1.17307692
-0.18501850	0.96078431	0.18000000
-0.18401840	1.00000000	-0.22448980
-0.11401140	1.00000000	-0.42857143
-0.42804280	1.00000000	-1.24489796
-0.37303730	0.96078431	-0.02040816
-0.17001700	0.96078431	-1.24489796
-0.05700570	1.00000000	-1.24489796
-0.01000100	1.00000000	-0.22000000
-0.20802080	1.00000000	-1.42000000
-0.05700570	1.00000000	-0.63265306
-0.00500050	1.00000000	-0.42857143
-0.00800080	1.00000000	-0.41176471
-0.01500150	1.00000000	-0.02040816
-0.01800180	1.00000000	-1.39215686
-0.02000200	1.00000000	-1.65306122
-0.00700070	1.00000000	-1.22000000
-0.03400340	1.00000000	-1.04081633
-0.02900290	0.98000000	-1.42000000
-0.03300330	0.98000000	-0.82000000
-0.02500250	1.00000000	-0.22000000
-0.04000400	1.00000000	-0.83673469
-0.03900390	0.94230769	-0.02040816
-0.03600360	1.00000000	-0.42000000
-0.02800280	1.00000000	-1.24489796
-0.03100310	1.00000000	-1.24489796
-0.03600360	0.98000000	-0.83673469
-0.03700370	1.00000000	-1.78431373
-0.02300230	1.00000000	-0.22000000
-0.03300330	1.00000000	-0.82000000
-0.03200320	0.96078431	-1.85714286
-0.02600260	1.00000000	-1.04081633
-0.03800380	1.00000000	-0.42857143
-0.02800280	0.96078431	-0.63265306
-0.02700270	1.00000000	-0.01960784
-0.02400240	0.98000000	-1.24489796
-0.02600260	0.98000000	-0.62000000
-0.03000300	1.00000000	-0.42857143
-0.10901090	1.00000000	-1.24489796
-0.38003800	1.00000000	-1.65306122
-0.27202720	1.00000000	-1.39215686
-0.42604260	0.98000000	-0.22000000
-0.12901290	1.00000000	-0.83673469
-0.08000800	0.96078431	-0.83673469
-0.29302930	1.00000000	0.18367347
-0.06500650	0.94230769	-1.22000000
-0.22802280	0.98000000	-1.19607843
-0.14101410	1.00000000	-0.22448980
-0.23102310	1.00000000	-0.82000000
-0.29802980	1.00000000	-0.02040816
-0.26302630	1.00000000	-1.04081633
-0.11801180	0.98000000	-0.42857143
-0.20202020	1.00000000	-0.83673469
-0.19401940	0.98000000	-0.22448980
-0.11901190	1.00000000	-1.22000000
-0.11001100	1.00000000	-1.44897959
-0.27402740	1.00000000	0.18367347
-0.18801880	1.00000000	-0.83673469
-0.12201220	1.00000000	-1.24489796
-0.23702370	1.00000000	-1.42000000
-0.29302930	1.00000000	-1.58823529
-0.13101310	1.00000000	-0.42857143
-0.03800380	1.00000000	-1.44897959
-0.03100310	1.00000000	0.38775510
-0.02400240	1.00000000	-1.19607843
-0.03200320	0.94230769	-0.22448980
-0.04000400	1.00000000	-1.04081633
-0.03300330	1.00000000	-0.80392157
-0.03400340	1.00000000	-1.04081633
-0.03100310	1.00000000	0.18000000
-0.03500350	1.00000000	-1.04081633
-0.03900390	1.00000000	-0.41176471
-0.02700270	1.00000000	-0.63265306
-0.04000400	1.00000000	-0.22448980
-0.02000200	1.00000000	-1.65306122
-0.03900390	1.00000000	-2.06122449
-0.03600360	0.96078431	-1.44897959
-0.03600360	0.98000000	-0.02040816
